Pokemon,Number,Color,Habitat,Generation,Egg Group,Description
Cloyster,91,purple,sea,generation-i,no-eggs,"when attacked, it launches its horns in quick volleys. its innards have never been seen."
Cloyster,91,purple,sea,generation-i,no-eggs,it fights by keeping its shell tightly shut for protection and by shooting spikes to repel foes.
Cloyster,91,purple,sea,generation-i,no-eggs,"once it slams its shell shut, it is impossible to open, even by those with superior strength."
Cloyster,91,purple,sea,generation-i,no-eggs,"cloyster that live in seas with harsh tidal currents grow large, sharp spikes on their shells."
Cloyster,91,purple,sea,generation-i,no-eggs,"cloyster is capable of swimming in the sea. it does so by swallowing water, then jetting it out toward the rear. this pokémon shoots spikes from its shell using the same system."
Cloyster,91,purple,sea,generation-i,no-eggs,its hard shell cannot be shattered—not even by a bomb. the contents of the shell remain unknown.
Cloyster,91,purple,sea,generation-i,no-eggs,excavation of the tombs of ancient hunting tribes has turned up many spears tipped with spikes that had fallen off this pokémon’s shell.
Cloyster,91,purple,sea,generation-i,no-eggs,"if areas of cloyster’s very hard shell get damaged, those areas swell, gradually growing into large sharp spikes."
Cloyster,91,purple,sea,generation-i,no-eggs,slowpoke tails are its favorite food. it has even been known to come up on land to look for slowpoke from time to time.
Cloyster,91,purple,sea,generation-i,no-eggs,"for protection, it uses its harder-than-diamond shell. it also shoots spikes from the shell."
Gastly,92,purple,cave,generation-i,no-eggs,"almost invisible, this gaseous pokémon cloaksthe target and puts it to sleep without notice."
Gastly,92,purple,cave,generation-i,no-eggs,"said to appear in decrepit, deserted buildings. it hasno real shape as it appears to be made of a gas."
Gastly,92,purple,cave,generation-i,no-eggs,"with its gas-like body, it can sneak into any place itdesires. however, it can be blown away by wind."
Gastly,92,purple,cave,generation-i,no-eggs,its thin body is made of gas. it can envelop anopponent of any size and cause suffocation.
Gastly,92,purple,cave,generation-i,no-eggs,"it wraps its op­ ponent in its gas- like body, slowlyweakening its prey by poisoning it through the skin."
Gastly,92,purple,cave,generation-i,no-eggs,"gastly is largely composed of gaseous matter. when exposed to a strong wind, the gaseous body quickly dwindles away.groups of this pokémon cluster under the eaves of houses to escape the ravages of wind."
Gastly,92,purple,cave,generation-i,no-eggs,"when exposed to a strong wind, a gastly’s gaseous body quickly dwindles away. they cluster under the eaves of houses to escape the ravages of wind."
Gastly,92,purple,cave,generation-i,no-eggs,a being that exists as a thin gas. it can topple an indian elephant by enveloping the prey in two seconds.
Gastly,92,purple,cave,generation-i,no-eggs,"almost invisible, this gaseous pokémon cloaks the target and puts it to sleep without notice."
Gastly,92,purple,cave,generation-i,no-eggs,"this pokémon’s body is 95% made up of gases, which are blown away by strong gusts of wind."
Gastly,92,purple,cave,generation-i,no-eggs,a pokémon born from poison gases. it defeats even the largest foes by enveloping them in gas.
Gastly,92,purple,cave,generation-i,no-eggs,"born from gases, anyone would faint if engulfed by its gaseous body, which contains poison."
Gastly,92,purple,cave,generation-i,no-eggs,"with its gas-like body, it can sneak into any place it desires. however, it can be blown away by wind."
Gastly,92,purple,cave,generation-i,no-eggs,"its body is made of gas. despite lacking substance, it can envelop an opponent of any size and cause suffocation."
Gastly,92,purple,cave,generation-i,no-eggs,"gastly is largely composed of gaseous matter. when exposed to a strong wind, the gaseous body quickly dwindles away. groups of this pokémon cluster under the eaves of houses to escape the ravages of wind."
Gastly,92,purple,cave,generation-i,no-eggs,"should a strange light be seen flickering in an abandoned building, gastly is lurking there."
Gastly,92,purple,cave,generation-i,no-eggs,"although gastly is barely visible, when it’s near, a faint sweet smell lingers."
Gastly,92,purple,cave,generation-i,no-eggs,it’s said that gas emanating from a graveyard was possessed by the grievances of the deceased and thus became a pokémon.
Gastly,92,purple,cave,generation-i,no-eggs,poisonous gas comprises 95% of its body. it’s said that the remaining 5% is made up of the souls of those who died from the gas.
Gastly,92,purple,cave,generation-i,no-eggs,"said to appear in decrepit, deserted buildings. it has no real shape, as it appears to be made of a gas."
Gastly,92,purple,cave,generation-i,no-eggs,gaseous and completely impalpable. also highly dangerous— inhaling part of its poisonous body will cause one to faint instantly.
Haunter,93,purple,cave,generation-i,no-eggs,"because of its ability to slip through blockwalls, it is said to be from an­ other dimension."
Haunter,93,purple,cave,generation-i,no-eggs,"by licking, it saps the victim's life. it causesshaking that won't stop until the victim's demise."
Haunter,93,purple,cave,generation-i,no-eggs,"in total darkness, where nothing is visible, haunterlurks, silently stalking its next victim."
Haunter,93,purple,cave,generation-i,no-eggs,"its tongue is made of gas. if licked, its victim startsshaking constantly until death even­ tually comes."
Haunter,93,purple,cave,generation-i,no-eggs,"it hides in the dark, planning to take the life ofthe next living thing that wanders close by."
Haunter,93,purple,cave,generation-i,no-eggs,"haunter is a dangerous pokémon. if one beckons you while floating in darkness, you must never approach it.this pokémon will try to lick you with its tongue and steal your life away."
Haunter,93,purple,cave,generation-i,no-eggs,"if a haunter beckons you while it is floating in darkness, don’t approach it. this pokémon will try to lick you with its tongue and steal your life away."
Haunter,93,purple,cave,generation-i,no-eggs,"if you get the feeling of being watched in darkness when nobody is around, haunter is there."
Haunter,93,purple,cave,generation-i,no-eggs,"because of its ability to slip through block walls, it is said to be from another dimension."
Haunter,93,purple,cave,generation-i,no-eggs,it can slip through any obstacle. it lurks inside walls to keep an eye on its foes.
Haunter,93,purple,cave,generation-i,no-eggs,it licks with its gaseous tongue to steal the victim’s life force. it lurks in darkness for prey.
Haunter,93,purple,cave,generation-i,no-eggs,it likes to lurk in the dark and tap shoulders with a gaseous hand. its touch causes endless shuddering.
Haunter,93,purple,cave,generation-i,no-eggs,"in total darkness, where nothing is visible, haunter lurks, silently stalking its next victim."
Haunter,93,purple,cave,generation-i,no-eggs,"its tongue is made of gas. if licked, its victim starts shaking constantly until death eventually comes."
Haunter,93,purple,cave,generation-i,no-eggs,"haunter is a dangerous pokémon. if one beckons you while floating in darkness, you must never approach it. this pokémon will try to lick you with its tongue and steal your life away."
Haunter,93,purple,cave,generation-i,no-eggs,it strikes at humans from total darkness. those licked by its cold tongue grow weaker with each passing day until they die.
Haunter,93,purple,cave,generation-i,no-eggs,it fears the light and revels in the dark. it may be on the verge of extinction in cities that stay brightly lit at night.
Haunter,93,purple,cave,generation-i,no-eggs,"on moonless nights, haunter searches for someone to curse, so it’s best not to go out walking around."
Haunter,93,purple,cave,generation-i,no-eggs,"it’s dangerous to go outside alone on nights when you’re feeling sad. haunter will catch you, and you won’t be able to go back home."
Haunter,93,purple,cave,generation-i,no-eggs,"by licking, it saps the victim’s life. it causes shaking that won’t stop until the victim’s demise."
Haunter,93,purple,cave,generation-i,no-eggs,"this frightful, malevolent spirit can glide through walls, appearing wherever it likes. according to rumor, victims of a haunter's lick will wither to death day by day."
Gengar,94,purple,cave,generation-i,no-eggs,"under a full moon, this pokémon likes to mimicthe shadows of people and laugh at their fright."
Gengar,94,purple,cave,generation-i,no-eggs,a gengar is close by if you feel a sudden chill.it may be trying to lay a curse on you.
Gengar,94,purple,cave,generation-i,no-eggs,"it steals heat from its surround­ ings. if you feela sudden chill, it is certain that a gengar appeared."
Gengar,94,purple,cave,generation-i,no-eggs,"to steal the life of its target, it slips into theprey's shadow and silently waits for an opportunity."
Gengar,94,purple,cave,generation-i,no-eggs,"hiding in people's shadows at night, it absorbs theirheat. the chill it causes makes the victims shake."
Gengar,94,purple,cave,generation-i,no-eggs,"sometimes, on a dark night, your shadow thrown by a streetlight will suddenly and startlingly overtake you.it is actually a gengar running past you, pretending to be your shadow."
Gengar,94,purple,cave,generation-i,no-eggs,"deep in the night, your shadow cast by a streetlight may suddenly overtake you. it is actually a gengar running past you, pretending to be your shadow."
Gengar,94,purple,cave,generation-i,no-eggs,it is said to emerge from darkness to steal the lives of those who become lost in mountains.
